Name,Value
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Pack Animal,S-G-UCRH--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine,S-G-UCRR--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine : Capability : Division,S-G-UCRRD-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine : Capability : Force,S-G-UCRRF-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Motorized,S-G-UCRVM-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Cavalry,S-G-UCRV--
Movement and Maneuver : Sea Air Land (SEAL),S-F-NS----
Movement and Maneuver : Special Forces,S-F-GS----
Movement and Maneuver : SOF,S-F-------
Movement and Maneuver : SOF : Capability : Attack 2,S-F-B-----
Movement and Maneuver : SOF : Fixed Wing MISO,S-F-GPA---
Movement and Maneuver : SOF : Ground,S-F-G-----
Movement and Maneuver : SOF : Special Boat,S-F-NB----
Movement and Maneuver : SOF : Special SSNR,S-F-NN----
Movement and Maneuver : SOF : Underwater Demolition Team,S-F-NU----
Movement and Maneuver : Unmanned Aerial Systems,S-G-UCVU--
Fires : Air Defense,S-G-UCD---
Fires : Air Defense : Composite,S-G-UCDC--
Fires : Air Defense : Capability : Short Range,S-G-UCDS--
Fires : Air Defense : Capability : Target Acquisition,S-G-UCDT--
Fires : Air Defense : Main Gun System : Original,S-G-UCDG--
Fires : Air Defense : Missile,S-G-UCDM--
Fires : Air Defense : Missile : Capability : Ground Station Module,S-G-UCDH--
Fires : Air Defense : Missile : Capability : Light,S-G-UCDML-
Fires : Air Defense : Missile : Capability : Medium,S-G-UCDMM-
Fires : Air Defense : Missile : Capability : Heavy,S-G-UCDMH-
Fires : Air Defense : Theater/Echelons Above Corps Support : Capability : Missile,S-G-UCDO--
Fires : Air/Land Naval Gunfire Liaison,S-G-UCFTA-
Fires : Field Artillery,S-G-UCF---
Fires : Field Artillery : Howitzer/Gun,S-G-UCFH--
Fires : Field Artillery : Mobility : Airborne,S-G-UCFHA-
Fires : Field Artillery : Mobility : Air Mobile/Air Assault (US Only),S-G-UCFHS-
Fires : Field Artillery : Mobility : Arctic,S-G-UCFHC-
Fires : Field Artillery : Capability : Mountain,S-G-UCFHO-
Fires : Field Artillery : Capability : Light,S-G-UCFHL-
Fires : Field Artillery : Capability : Medium,S-G-UCFHM-
Fires : Field Artillery : Capability : Heavy,S-G-UCFHH-
Fires : Field Artillery : Capability : Multiple Rocket Launcher,S-G-UCFRM-
